objectid,hospital_category,hospital_name,hospital_id,no_of_wards,district_name,source,gfcode,description,x_coordinate,y_coordinate,province_name,address,gon_division,telephone,institute,ownership
"17804",Divisional Hospital,Divisinol Hospital Uvahighland,"6512",,Badulla,,,,"80.984871","6.903553",Uva,"Divisional Hospital , Uva Highland,Maligathenna.",Wepassawela,055-3050006,Divisinol Hospital Uvahighland,Provincial Council
"17805",Clinic,Clinic - Uva Highland DH,"8146",,Badulla,,,,"80.984871","6.903553",Uva, , , ,Clinic - Uva Highland DH, 
"17806",Clinic,Karagahawela Clinic Centre,"6413",,Badulla,,,,"80.985925","6.813425",Uva, , , ,Karagahawela Clinic Centre, 
"17807",Clinic,Gonamotawa Estate Clinic,"6412",,Badulla,,,,"80.986108","6.801819",Uva, , , ,Gonamotawa Estate Clinic, 
"17808",Clinic,Pitarathmale Clinic,"5645",,Badulla,,,,"80.987164","6.783478",Uva,Pitarathmale Clinic, , ,Pitarathmale Clinic, 
"17809",Clinic,Maliththa Clinic Centre,"6506",,Badulla,,,,"80.987345","6.887326",Uva,"Maliththa, Etampitiya",Maliththa,071-8270195,Maliththa Clinic Centre, 
"17810",Clinic,"Gramodaya Health Center,Pulmoddai","5282",,Trincomalee,,,,"80.988362","8.93747",Eastern,"Gramodaya Health Center,Pulmoddai.",Pulmoddai 1 31I, ,"Gramodaya Health Center,Pulmoddai", 
"17811",Clinic,Galauda PHM Office and Clinic,"5614",,Badulla,,,,"80.98862","7.04149",Uva,"Galauda,Haliella",Galauda,"710129033",Galauda PHM Office and Clinic, 
"17812",Clinic,Clinic Center - Veheragala,"1372",,Polonnaruwa,,,,"80.98949","8.08888",North Central,"Clinic Center, Veheragala, Hingurakgoda",Veheragala, ,Clinic Center - Veheragala, 
"17813",Clinic,Kahakurullanpalassa,"6945",,Monaragala,,,,"80.9897","6.534254",Uva, ,Kahakurullanpalassa, ,Kahakurullanpalassa, 
"17814",PMCU,Bathalayaya PMCU,"5636",,Badulla,,,,"80.989791","7.428405",Uva,"PMCU, Bathalayaya",bathalayaya,055-3552166,Bathalayaya PMCU,Provincial Council
"17815",Clinic,Clinic Centre-Samajasewapura,"3673",,Hambantota,,,,"80.989951","6.319461",Southern,"Samajasewapura, Sooriyawewa.",105-Samajasewapura, ,Clinic Centre-Samajasewapura, 
"17816",Clinic,Clinic - Mahiyanganaya MOH Central,"5708",,Badulla,,,,"80.99007","7.32487",Uva,MOH OFFICE  MAHIYANGANA,POOJANAGARAYA,"552257262",Clinic - Mahiyanganaya MOH Central, 
"17817",Clinic,WAWGAMPAHA CLINIC,"5710",,Badulla,,,,"80.99007","7.32487",Uva,MOH OFFICE MAHIYANGANA,WAWGAMPAHA,"552257262",WAWGAMPAHA CLINIC, 
"17818",Clinic,DAMBARAWA CLINIC,"5712",,Badulla,,,,"80.99007","7.32487",Uva,MOH OFFICE MAHIYANGAN,DAMBARAWA,"552257262",DAMBARAWA CLINIC, 
"17819",Clinic,POOJANAGARAYA CLINIC,"5713",,Badulla,,,,"80.99007","7.32487",Uva,MOH OFFICE MAHIYANGANA,POOJANAGARAYA,"552257262",POOJANAGARAYA CLINIC, 
"17820",MOH Office,Mahiyanganaya MOH,"8107",,Badulla,,,,"80.99007","7.32487",Uva,"MOH Office, Mahiyanganaya.", ,055-2257262,Mahiyanganaya MOH,Provincial Council
"17849",Clinic,Mahaulpotha Clinic Centre,"6410",,Badulla,,,,"81.002766","6.824221",Uva,Community Centre, , ,Mahaulpotha Clinic Centre, 
"17821",PMCU,Central Dispensary Battukachchya,"5322",,Trincomalee,,,,"80.990097","8.318627",Eastern,"Central Dispensary Battukachchya Agbopura Rd, Agbopura.",Battukachchya 227T,026-2244093,Central Dispensary Battukachchya, 
"17822",Clinic,Clinic Centre Battukachchiya,"5323",,Trincomalee,,,,"80.990097","8.318627",Eastern,"Central Dispensary Battukachchya Agbopura Rd, Agbopura.",Battukachchya 227T,026-2244093,Clinic Centre Battukachchiya, 
"17823",Clinic,Inikambedda Clinic Centre,"6411",,Badulla,,,,"80.990458","6.823148",Uva, , , ,Inikambedda Clinic Centre, 
"17824",Clinic,SORABORA CLINIC,"5709",,Badulla,,,,"80.99051","7.3578",Uva,SORABORA   MAHIYANGANA,SORABORA,"552257262",SORABORA CLINIC, 
"17825",Divisional Hospital,Divisinol Hospital Etampitiya,"6497",,Badulla,,,,"80.990555","6.934646",Uva,Etampitiya,Ettampitiya,057-2280461,Divisinol Hospital Etampitiya,Provincial Council
"17826",Clinic,Clinic - Ettampitiya DH,"8142",,Badulla,,,,"80.990555","6.934646",Uva, , , ,Clinic - Ettampitiya DH, 
"17827",Base Hospital,Base Hospital - Mahiyanganaya,"7256",,Badulla,,,,"80.99063","7.326038",Uva,"Base Hospital , Mahiyanganaya", ,055-4936722,Base Hospital - Mahiyanganaya,Provincial Council
"17828",Clinic,Clinic Centre-Nonagama,"3691",,Hambantota,,,,"80.990761","6.113277",Southern,"Nonagama, Ambalantota.",150-Welipatanvila, ,Clinic Centre-Nonagama, 
"17829",Clinic,HADDATHTHWA CLINIC,"5701",,Badulla,,,,"80.99095","7.40044",Uva,HADDATHTHAWA  MAHIYANGANA,HADDATHTHAWA,"552257262",HADDATHTHWA CLINIC, 
"17830",Clinic,Nugegalayaya,"6915",,Monaragala,,,,"80.993171","6.354026",Uva, ,Nugegalayaya, ,Nugegalayaya, 
"17831",Clinic,kebillewela North Clinic Centre,"6401",,Badulla,,,,"80.993379","6.835861",Uva,"kebillewela North, Bandarawela", , ,kebillewela North Clinic Centre, 
"17832",Clinic,"Pallewela, PHM Office and Clinic","5744",,Badulla,,,,"80.993416","7.13937",Uva,"T1/23, Kiulegedara, Kandaketiya",Kiulegedara,"716003143","Pallewela, PHM Office and Clinic", 
"17833",Clinic,Clinic Centre-Viharagala,"3659",,Hambantota,,,,"80.993883","6.296107",Southern,"Viharagala, Sooriyawewa.",112-Beddewewa, ,Clinic Centre-Viharagala, 
"17834",Clinic,Clinic Center - Athumalpitiya,"1291",,Polonnaruwa,,,,"80.994332","7.971583",North Central,"Clinic Center - Athumalpitiya,Polonnaruwa.",Nishshankamalla Pedesa, ,Clinic Center - Athumalpitiya, 
"17835",Clinic,Clinic Center - Unagalawehera,"1343",,Polonnaruwa,,,,"80.99521","8.013518",North Central,"Clinic Center, Unagalawehera", , ,Clinic Center - Unagalawehera, 
"17836",Clinic,Clinic Center - Handaganawa,"3932",,Kandy,,,,"80.995545","7.261762",Central,"Clinic Center Handaganawa, Hasalaka,Kandy.",938 - Batumulla, ,Clinic Center - Handaganawa, 
"17837",Clinic,TALANGAMUWA CLINIC,"5703",,Badulla,,,,"80.99557","7.37322",Uva,THALANGAMUWA MAHIYANGANA,THALANGAMUWA,"552257262",TALANGAMUWA CLINIC, 
"17838",Clinic,Bindunuwewa Clinic Centre,"6400",,Badulla,,,,"80.996255","6.84606",Uva, , , ,Bindunuwewa Clinic Centre, 
"17839",Clinic,Kebillewela South Clinic Centre,"6409",,Badulla,,,,"80.996676","6.823513",Uva, , , ,Kebillewela South Clinic Centre, 
"17840",Dental Clinic,School Dental Clinic-Sooriyawewa M.V.,"3672",,Hambantota,,,,"80.996697","6.307712",Southern,Sooriyawewa.,103-Sooriyawewa Town, ,School Dental Clinic-Sooriyawewa M.V., 
"17841",Clinic,Clinic Center - Diggalpura,"1367",,Polonnaruwa,,,,"80.998643","8.174897",North Central,"Clinic Center, Diggalpura, Medirigiriya",Diggalpura, ,Clinic Center - Diggalpura, 
"17842",Clinic,Clinic Center - Ambagahapelassa,"3861",,Kandy,,,,"80.99894","7.220938",Central,"Clinic Center Ambagahapelassa, Hasalaka,Kandy.",942 - Muttettuthenna, ,Clinic Center - Ambagahapelassa, 
"17843",Divisional Hospital,Divisional Hospital - Ambagahapelassa,"4111",,Kandy,,,,"80.99894","7.220938",Central,"Divisional Hospital Ambagahapelassa, Hasalaka,Kandy.",942 - Muttettuthenna,055 3553561,Divisional Hospital - Ambagahapelassa, 
"17844",Clinic,Narangala PHM Office and Clinic,"5613",,Badulla,,,,"80.999061","7.02973",Uva,"Narangala,Galauda,Haliella",Narangala,"719816541",Narangala PHM Office and Clinic, 
"17845",Clinic,Clinic Centre-Beddewewa,"3667",,Hambantota,,,,"81.000361","6.290129",Southern,"Beddewewa, Sooriyawewa.",111-Mahawelikada Ara, ,Clinic Centre-Beddewewa, 
"17847",PMCU,Central Dispensary - Nuwaragala,"1251",,Polonnaruwa,,,,"81.00063","7.787807",North Central,"Central Dispensary - Nuwaragala,Polonnaruwa.",Nuwaragala,027 3283151,Central Dispensary - Nuwaragala,Provincial Council
"17848",Clinic,Clinic Center  Nuwaragala,"1252",,Polonnaruwa,,,,"81.00063","7.787807",North Central,"Clinic Center  Nuwaragala,Polonnaruwa.",Nuwaragala, ,Clinic Center  Nuwaragala, 
"17850",Clinic,Kinigama Clinic Centre,"6402",,Badulla,,,,"81.003215","6.830838",Uva,"Kinigama, Bandarawela", , ,Kinigama Clinic Centre, 
"17851",Clinic,Clinic Center - Hingurakdamana,"1309",,Polonnaruwa,,,,"81.003414","8.052811",North Central,"Clinic Center - 6 Post, Hingurakdamana", , ,Clinic Center - Hingurakdamana, 
"17852",Divisional Hospital,Divisional Hospital-Sooriyawewa,"3668",,Hambantota,,,,"81.00349","6.305052",Southern,Sooriyawewa.,103-Sooriyawewa Town, ,Divisional Hospital-Sooriyawewa, 
"17853",Clinic,Clinic Centre-Sooriyawewa,"3671",,Hambantota,,,,"81.003722","6.303776",Southern,Sooriyawewa.,111-Mahawelikada Ara, ,Clinic Centre-Sooriyawewa, 
"17854",Base Hospital,Base Hospital Kanthale,"5331",,Trincomalee,,,,"81.004662","8.366615",Eastern,"Base Hospital Kanthale, Kanthale.",Kanthale Town 227,"026-2234261,0262234262",Base Hospital Kanthale,Line Ministry
"17855",Clinic,Clinic - Kantale BH,"8422",,Trincomalee,,,,"81.004662","8.366615",Eastern, , , ,Clinic - Kantale BH, 
"17856",MOH Office,MOH-Sooriyawewa,"3669",,Hambantota,,,,"81.004862","6.304866",Southern,Sooriyawewa.,111-Mahawelikada Ara, ,MOH-Sooriyawewa, 
"17857",Clinic,Clinic Centre-MOH-Sooriyawewa,"3670",,Hambantota,,,,"81.004862","6.304866",Southern,Sooriyawewa.,111-Mahawelikada Ara, ,Clinic Centre-MOH-Sooriyawewa, 
"17858",MOH Office,MOH Kandaketiya,"5608",,Badulla,,,,"81.004895","7.17228",Uva,"MOH Office, Kandaketiya.",Kandaketiya,"552245672",MOH Kandaketiya,Provincial Council
"17859",Clinic,Clinic - Kandeketiya MOH,"8100",,Badulla,,,,"81.004895","7.17228",Uva, , , ,Clinic - Kandeketiya MOH, 
"17860",Clinic,Clinic   centar   belaganwewa,"5622",,Badulla,,,,"81.00511","7.30196",Uva,Clinic   centar   belaganwewa,belaganwewa,"272254141",Clinic   centar   belaganwewa, 
"17861",Divisional Hospital,Divisional Hospital - Kandaketiya,"5609",,Badulla,,,,"81.005226","7.17169",Uva,"Divisional Hospital,Kandaketiya",Kandaketiya,"552245661",Divisional Hospital - Kandaketiya,Provincial Council
"17862",Clinic,Clinic - Kandeketiya DH,"8101",,Badulla,,,,"81.005226","7.17169",Uva, , , ,Clinic - Kandeketiya DH, 
"17863",MOH Office,MOH Kanthale,"5317",,Trincomalee,,,,"81.005777","8.363657",Eastern,"MOH Kanthale, Hospital Rd, Kanthale",Kanthale Town 227,026-2234265,MOH Kanthale, 
"17864",Clinic,Clinic Centre Kanthale,"5318",,Trincomalee,,,,"81.005777","8.363657",Eastern,"MOH Kanthale, Hospital Rd, Kanthale",Kanthale Town 228,026-2234265,Clinic Centre Kanthale, 
"17865",Clinic,Clinic   centar  Telideniyaya,"5623",,Badulla,,,,"81.00583","7.32363",Uva,Clinic   centar  telideniyaya,telideniyaya,"272254141",Clinic   centar  Telideniyaya, 
"17866",MOH Office,MOH-Ambalantota,"3689",,Hambantota,,,,"81.005856","6.123059",Southern, ,148-Malpettawa,"0472237184",MOH-Ambalantota,Provincial Council
"17867",Clinic,Clinic Centre-MOH-Ambalantota,"3690",,Hambantota,,,,"81.005856","6.123059",Southern,"Malpettawa,  Ambalantota.",148-Malpettawa, ,Clinic Centre-MOH-Ambalantota, 
"17868",Clinic,Clinic   centar  Millathithawa,"5637",,Badulla,,,,"81.00598","7.2778",Uva,Clinic   centar  millathithawa,millathithawa,"272254141",Clinic   centar  Millathithawa, 
"17869",Clinic,Neluwa Estate Clinic,"6508",,Badulla,,,,"81.006063","6.910776",Uva,"Neluwa Estate, Etampitiya",Neluwa,077-6502394,Neluwa Estate Clinic, 
"17870",Clinic,Clinic Centre-Surawirugama,"3666",,Hambantota,,,,"81.006778","6.315139",Southern,"Surawirugama, Sooriyawewa.",104-Suravirugama, ,Clinic Centre-Surawirugama, 
"17871",Other Health Institute,National Transport Medical Institute - Polonnaruwa,"1287",,Polonnaruwa,,,,"81.007088","7.916047",North Central,National Transport Medical Institute - Polonnaruwa.,Pulathisigama, ,National Transport Medical Institute - Polonnaruwa, 
"17872",MOH Office,MOH -Thamankaduwa,"1306",,Polonnaruwa,,,,"81.007465","7.94373",North Central,"MOH, Thamankaduwa",Ethumalpitiya,"272222209",MOH -Thamankaduwa,Provincial Council
"17873",Clinic,Clinic - Thamankaduwa MOH,"8263",,Polonnaruwa,,,,"81.007465","7.94373",North Central, , , ,Clinic - Thamankaduwa MOH, 
"17874",RDHS,RDHS-Polonnaruwa,"1305",,Polonnaruwa,,,,"81.008918","7.942622",North Central,RDHS - Polonnaruwa,Ethumalpitiya,"272222383",RDHS-Polonnaruwa, 
"17875",District General Hospital,District General Hospital - Polonnaruwa,"1304",,Polonnaruwa,,,,"81.009257","7.942534",North Central,District General Hospital - Polonnaruwa,Ethumalpitiya, ,District General Hospital - Polonnaruwa, 
"17876",Clinic,Gramodaya Health Centre Bathiyagama,"5324",,Trincomalee,,,,"81.009535","8.380405",Eastern,"Gramodaya Health Centre Bathiyagama, Wewsirigama, Bathiyagama.",Bathiyagama 227L, ,Gramodaya Health Centre Bathiyagama, 
"17877",Clinic,Mahaliyadha PHM Office and Clinic,"5619",,Badulla,,,,"81.010098","7.11652",Uva,"Mahawela,Mahaliyadha, Badulla",Wewathanna,"555783115",Mahaliyadha PHM Office and Clinic, 
"17878",Clinic,Mahaliyadha PHM Office and Clinic,"5747",,Badulla,,,,"81.010098","7.11652",Uva,"Mahawela,Mahaliyadha, Badulla",Wewathanna,"555783115",Mahaliyadha PHM Office and Clinic, 
"17879",Clinic,Kumbukewela PHM Office and Clinic,"5618",,Badulla,,,,"81.010448","7.08059",Uva,"Kumbukewela,Thanenpanguwa",Bogahakubura,"779332039",Kumbukewela PHM Office and Clinic, 
"17880",PMCU,PMCU Thanenpanguwa,"5739",,Badulla,,,,"81.010508","7.08066",Uva,"PMCU,Thennapanguwa, Kandaketiya.",Bogahakubura,"553591448",PMCU Thanenpanguwa,Provincial Council
"17881",Clinic,Clinic - Thennepanguwa PMCU,"8099",,Badulla,,,,"81.010508","7.08066",Uva, , , ,Clinic - Thennepanguwa PMCU, 
"17882",Clinic,PANGARAGAMMANA CLINIC,"5717",,Badulla,,,,"81.01053","7.26634",Uva,PANGARAGAMMANA MAPAKADA WEWA,PANGARAGAMMANA,"552257262",PANGARAGAMMANA CLINIC, 
"17883",Clinic,Clinic Center - Aluthwewa,"1327",,Polonnaruwa,,,,"81.010763","7.897261",North Central,"Clinic Center -Aluthwewa,New town, Polonnaruwa",Aluthwewa, ,Clinic Center - Aluthwewa, 
"17884",Clinic,ELAWELA CLINIC,"5711",,Badulla,,,,"81.01125","7.34133",Uva,ELAWELA  MAHIYANGANA,ELAWELA,"552257262",ELAWELA CLINIC, 
"17885",Clinic,Dikpitiya Clinic Centre,"6521",,Badulla,,,,"81.011261","7.064563",Uva,"Dikpitiya, Badulla",Dikpitiya,075-5993894,Dikpitiya Clinic Centre, 
"17886",Clinic,Dambetanna DH Clinic,"5644",,Badulla,,,,"81.011372","6.788109",Uva,Dambetanna DH Dambetanna, , ,Dambetanna DH Clinic, 
"17887",Divisional Hospital,Dambetenna Divisional Hospital,"8147",,Badulla,,,,"81.011372","6.788109",Uva,"Divisional Hospital , Dabethenna.", ,057-3587161,Dambetenna Divisional Hospital,Provincial Council
"17888",Clinic,Clinic   centar  Ulihitiya,"5624",,Badulla,,,,"81.01173","7.30534",Uva,Clinic   centar   ulihitiya,ulihitiya,"272254141",Clinic   centar  Ulihitiya, 
"17889",Clinic,Clinic Center - Vijayabahupura,"1292",,Polonnaruwa,,,,"81.011747","8.004715",North Central,"Clinic Center - Vijayabahupura,Polonnaruwa.",Sinhapura, ,Clinic Center - Vijayabahupura, 
"17890",Clinic,Hilloay clinic,"7224",,Badulla,,,,"81.011759","6.840702",Uva, , , ,Hilloay clinic, 
"17891",Clinic,Clinic Centre-Nambadagaswewa,"3664",,Hambantota,,,,"81.011907","6.274512",Southern,"Wellawaya Road, Nambadagaswewa, Sooriyawewa.",110-Namadagaswewa, ,Clinic Centre-Nambadagaswewa, 
"17892",Clinic,school dental Clinic giradurukotte m.m.v.,"5641",,Badulla,,,,"81.01227","7.27877",Uva,school dental Clinic giradurukotte m.m.v.,giradurukotte,"272254141",school dental Clinic giradurukotte m.m.v., 
"17893",Clinic,Udukubalwela clinic,"7223",,Badulla,,,,"81.012382","6.846389",Uva, , , ,Udukubalwela clinic, 
"17894",Clinic,Clinic   centar   hobareyawa,"5621",,Badulla,,,,"81.01239","7.29605",Uva,Clinic   centar   hobareyawa,hobareyawa,"272254141",Clinic   centar   hobareyawa, 
"17895",Clinic,Sooriya aara,"6942",,Monaragala,,,,"81.01253","6.429927",Uva, ,Sooriya aara, ,Sooriya aara, 
"17896",Clinic,Clinic Centre -Sandamadulla,"7122",,Ampara,,,,"81.013291","7.62477",Eastern, ,Sandmadulla, ,Clinic Centre -Sandamadulla, 
"17897",Clinic,Clinic - Ketawela,"8011",,Badulla,,,,"81.013379","6.994315",Uva, , , ,Clinic - Ketawela, 
"17898",Clinic,Clinic   centar  Meegahaheena,"5626",,Badulla,,,,"81.0134","7.24741",Uva,Clinic   centar  meegahaheena,meegahaheena,"272254141",Clinic   centar  Meegahaheena, 
"17899",Clinic,Bogoda Clinic Centre,"6496",,Badulla,,,,"81.01352","6.994333",Uva,"Ketawala, Haliela",Jangulla,070-242664,Bogoda Clinic Centre, 
"17900",Clinic,Clinic Centre -Hungamalagama,"7125",,Ampara,,,,"81.013697","7.692806",Eastern, ,Bakmeedeniya, ,Clinic Centre -Hungamalagama, 
"17901",Clinic,Clinic   centar   Galiporuyaya,"5627",,Badulla,,,,"81.01375","7.25449",Uva,Clinic   centar   galiporuyaya,galiporuyaya,"272254141",Clinic   centar   Galiporuyaya, 
"17902",Clinic,SENANIGAMA CLINIC,"5714",,Badulla,,,,"81.01432","7.30546",Uva,SENANIGAMA MAPAKADA WEWA,SENANIGAMA,"552257262",SENANIGAMA CLINIC, 
"17903",Clinic,Mahawewa,"6944",,Monaragala,,,,"81.015256","6.458008",Uva, ,Mahawewa, ,Mahawewa, 
"17904",Clinic,Estate Clinic Creig,"6407",,Badulla,,,,"81.015423","6.81854",Uva, , , ,Estate Clinic Creig, 
"17905",Divisional Hospital,Divisinol Hospital Kandegedara,"6522",,Badulla,,,,"81.016216","7.016771",Uva,"Kandegedara, Badulla",Kandegedara,055-2294561,Divisinol Hospital Kandegedara,Provincial Council
"17906",Clinic,Clinic - Kandegedara DH,"8121",,Badulla,,,,"81.016216","7.016771",Uva, , , ,Clinic - Kandegedara DH, 
"17907",Clinic,Clinic Center - Siripura,"1250",,Polonnaruwa,,,,"81.016462","7.729638",North Central,"Clinic Center - Siripura,Polonnaruwa.",Siripura, ,Clinic Center - Siripura, 
"17908",PMCU,Siripura PMCU,"7464",,Polonnaruwa,,,,"81.016462","7.729638",North Central, , , ,Siripura PMCU,Provincial Council
"17909",Clinic,DAMBAGOLLA CLINIC,"5718",,Badulla,,,,"81.01659","7.26605",Uva,DAMBAGOLLA MAPAKADA WEWA,BAMBAGOLLA,"552257262",DAMBAGOLLA CLINIC, 
"17910",Clinic,Clinic Center - Nagarapura,"1366",,Polonnaruwa,,,,"81.01671","8.159415",North Central,"Clinic Center, Nagarapura , Yaya 7, Medirigiriya",Bisobandara Gama, ,Clinic Center - Nagarapura, 
"17911",Divisional Hospital,Divisional Hospital - Koslanda,"7269",,Badulla,,,,"81.016808","6.738356",Uva,"Divisional Hospital, Koslanda", ,057-2257761,Divisional Hospital - Koslanda,Provincial Council
"17912",Clinic,Meeriyabedda Estate Clinic,"7297",,Badulla,,,,"81.016808","6.738356",Uva,DH Koslanda, , ,Meeriyabedda Estate Clinic, 
"17914",Clinic,Clinic Center - Diyasenpura,"1355",,Polonnaruwa,,,,"81.018028","8.13439",North Central,"Clinic Center, Diyasenpura",Diyasenpura, ,Clinic Center - Diyasenpura, 
"17915",Clinic,St James Estate Clinic,"6509",,Badulla,,,,"81.018056","6.924891",Uva,"St James Estate, Etampitiya",Morethota,075-5974465,St James Estate Clinic, 
"17916",Other Health Institute,Venus Lanka Hospital (PVT),"1307",,Polonnaruwa,,,,"81.018314","7.940881",North Central,"21 Mile Post, Kaduruwela",Kuruppu Junction,"277390692",Venus Lanka Hospital (PVT), 
"17917",MOH Office,MOH Office Giradurukotte,"5620",,Badulla,,,,"81.018531","7.469861",Uva,"MOH Office , Giradurukotte",giradurukotte,"272254141",MOH Office Giradurukotte,Provincial Council
"17918",Divisional Hospital,Divisional Hospital Giradurukotte,"5639",,Badulla,,,,"81.018713","7.469098",Uva,Divisional Hospital    giradurukotte,giradurukotte,"272254161",Divisional Hospital Giradurukotte,Provincial Council
"17919",Other Health Institute,renal care unit   giradurukotte,"5640",,Badulla,,,,"81.018713","7.469098",Uva,renal care unit   giradurukotte,giradurukotte,"272254161",renal care unit   giradurukotte,Provincial Council
"17920",Clinic,Clinic Centre- Koggalla,"3702",,Hambantota,,,,"81.01898","6.184572",Southern,"Godakoggalla, Koggalla, Ambalantota.",134-Koggalla, ,Clinic Centre- Koggalla, 
"17921",Clinic,Baduluoya 02 PHM Office and Clinic,"5617",,Badulla,,,,"81.019309","7.19335",Uva,"Baduluoya, Kandaketiya",Kandakaou Ulpotha, ,Baduluoya 02 PHM Office and Clinic, 
"17922",Clinic,School Dental Clinic,"5612",,Badulla,,,,"81.019353","7.19467",Uva,"B/Kandakapu Ulpotha M.V, Kandaketiya",Kandakaou Ulpotha,"770843177",School Dental Clinic, 
"17923",Clinic,WATAWANA CLINIC,"5702",,Badulla,,,,"81.01997","7.38269",Uva,WATAWANA THALANGAMUWA,THALANGAMUWA,"552257262",WATAWANA CLINIC, 
"17924",Clinic,PHM Office Rajaela,"5320",,Trincomalee,,,,"81.020815","8.366122",Eastern,"PHM Office Rajaela, Unit 3, Rajaela.",Rajaela Unit 3 227B, ,PHM Office Rajaela, 
"18054",Clinic,Clinic - Sirimalgoda,"8016",,Badulla,,,,"81.070296","6.999655",Uva, , , ,Clinic - Sirimalgoda, 
"17925",Clinic,Clinic Centre-Habarattawala,"3661",,Hambantota,,,,"81.020855","6.210088",Southern,"Habarattawala, Sooriyawewa.",137-Habarattawala, ,Clinic Centre-Habarattawala, 
"17926",Clinic,Clinic   centar  Agalaoya,"5638",,Badulla,,,,"81.02187","7.27531",Uva,Clinic   centar  agalaoya,giradurukotte,"272254141",Clinic   centar  Agalaoya, 
"17927",Divisional Hospital,Divisional Hospital-Ambalantota,"3686",,Hambantota,,,,"81.021952","6.11458",Southern,"Wanduruppa, Ambalantota.",142-Wanduruppa, ,Divisional Hospital-Ambalantota, 
"17928",Clinic,Clinic Centre-Wanduruppa,"3687",,Hambantota,,,,"81.021952","6.11458",Southern,"Wanduruppa, Ambalantota.",142-Wanduruppa, ,Clinic Centre-Wanduruppa, 
"17929",Clinic,Clinic Centre-Mahawelikadaara,"3665",,Hambantota,,,,"81.022158","6.295358",Southern,"Mahawelikadaara, Sooriyawewa.",111-Mahawelikada Ara, ,Clinic Centre-Mahawelikadaara, 
"17930",Clinic,Clinic Center - Palugasdamana,"1321",,Polonnaruwa,,,,"81.022656","7.952464",North Central,Rural-Health Clinic Center-Palugasdamana,Palugasdamana South, ,Clinic Center - Palugasdamana, 
"17931",Clinic,Kirinda Clinic Centre,"6501",,Badulla,,,,"81.023383","6.91213",Uva,"Kirinda, Etampitiya",Kirinda,072-5308182,Kirinda Clinic Centre, 
